m1,m2,Volume,Entropy
7.0,14.0,175.1137791932183,998.8451073797906
7.0,14.5,173.78479481296858,998.1738562444182
7.0,15.0,172.46952083919984,997.5114149230651
7.0,15.5,171.16949342885673,996.8575069992996
7.0,16.0,169.88594438304142,996.2118634714011
7.0,16.5,168.61984769958076,995.574224387038
7.0,17.0,167.3719588596445,994.9443445525469
7.0,17.5,166.14284807915456,994.3219931199897
7.0,18.0,164.93292852586902,993.7069542718314
7.0,18.5,163.74248032029172,993.0990286292986
7.0,19.0,162.5716709924925,992.498031714176
7.0,19.5,161.42057294953395,991.9037943961067
7.0,20.0,160.28917841337855,991.3161622402627
7.5,0.5,161.80835612097528,994.2275638715525
7.5,1.0,168.6863538198858,1005.328581664642
7.5,1.5,174.38855262810733,1011.6256630498943
7.5,2.0,178.91802919757583,1015.0450533011153
7.5,2.5,182.42294039512404,1016.7954101613084
7.5,3.0,185.05630051354996,1017.5668187009926
7.5,3.5,186.959831576751,1017.754915840394
7.5,4.0,188.25892918210567,1017.5896043153921
7.5,4.5,189.06104692614537,1017.2068378330808
7.5,5.0,189.45629654504762,1016.68871574518
7.5,5.5,189.51925475111122,1016.0859813541524
7.5,6.0,189.31120562182,1015.430752308644
7.5,6.5,188.88236465759394,1014.7438277267668
7.5,7.0,188.27387181624061,1014.0389506660413
7.5,7.5,187.51948416707285,1013.3253545790112
7.5,8.0,186.64697112973744,1012.6093166204541
7.5,8.5,185.67924575825953,1011.895128096495
7.5,9.0,184.6352743107083,1011.1857211574657
7.5,9.5,183.53080508577352,1010.483075131639
7.5,10.0,182.37895234243268,1009.788498306898
7.5,10.5,181.19066501117814,1009.1028181938175
7.5,11.0,179.97510414665624,1008.4265162793196
7.5,11.5,178.73994812634152,1007.7598234465405
7.5,12.0,177.491640550179,1007.1027915480789
7.5,12.5,176.23559256566793,1006.4553430858218
7.5,13.0,174.9763488036072,1005.8173124188042
7.5,13.5,173.7177241295822,1005.1884719272083
7.5,14.0,172.46291687778253,1004.5685556173008
7.5,14.5,171.21460303948015,1003.9572745144009
7.5,15.0,169.9750149505055,1003.3543280333088
7.5,15.5,168.74600729937526,1002.7594146148542
7.5,16.0,167.52911271311675,1002.1722366942994
7.5,16.5,166.32558873509976,1001.592506114454
7.5,17.0,165.13645766054506,1001.0199470643913
7.5,17.5,163.96254041961373,1000.4542980710735
7.5,18.0,162.8044854788505,999.8953133555457
7.5,18.5,161.66279355678168,999.3427640984827
7.5,19.0,160.53783880910257,998.7964376394516
7.5,19.5,159.4298870257223,998.2561377011624
7.5,20.0,158.33911129027828,997.7216838270554
8.0,0.5,156.68171200957937,997.5493951212039
8.0,1.0,163.209396395177,1008.4974647212471
8.0,1.5,168.7276935757204,1014.9055839716577
8.0,2.0,173.19586191367065,1018.4945998328711
8.0,2.5,176.73102391657005,1020.4073331326668
8.0,3.0,179.46042344740246,1021.316555194103
8.0,3.5,181.50456385571746,1021.6180027217038
8.0,4.0,182.97240253077874,1021.5467763727371
8.0,4.5,183.9593241004491,1021.2443857820492
8.0,5.0,184.54692348370037,1020.7973801594322
8.0,5.5,184.80394200332594,1020.2596721034924
8.0,6.0,184.78776354530083,1019.6655053403033
8.0,6.5,184.54606326976545,1019.0370555809171
8.0,7.0,184.11838159118724,1018.3889410169751
8.0,7.5,183.53752104230395,1017.7309474681382
8.0,8.0,182.83073619891604,1017.0696992045783
8.0,8.5,182.02072358555654,1016.4097096495068
8.0,9.0,181.12643414942963,1015.7540539989682
8.0,9.5,180.16373537502676,1015.1048093629813
8.0,10.0,179.14594924408388,1014.4633478824554
8.0,10.5,178.08428918669853,1013.8305409633242
8.0,11.0,176.98821551467438,1013.2069003690797
8.0,11.5,175.86572531408638,1012.592677916735
8.0,12.0,174.72358969160757,1011.9879377308939
8.0,12.5,173.5675486912723,1011.392608826711
8.0,13.0,172.40247209995402,1010.8065245312155
8.0,13.5,171.23249267846109,1010.2294527913213
8.0,14.0,170.06111702005097,1009.661118257611
8.0,14.5,168.89131818305188,1009.1012166158489
8.0,15.0,167.72561341207836,1008.5494301757415
8.0,15.5,166.5661296059634,1008.0054367579527
8.0,16.0,165.41465867216016,1007.4689154861397
8.0,16.5,164.27270449708246,1006.9395528327973
8.0,17.0,163.14152293616542,1006.4170456890247
8.0,17.5,162.02215596801307,1005.9011057046803
8.0,18.0,160.91546094962234,1005.3914587204822
8.0,18.5,159.8221357432245,1004.8878471332523
8.0,19.0,158.7427403511513,1004.3900300177299
8.0,19.5,157.6777155865832,1003.8977827574289
8.0,20.0,156.62739921981762,1003.4108978791703
8.5,0.5,152.107474458276,1000.5838733547386
8.5,1.0,158.31161858140135,1011.36355710688
8.5,1.5,163.64934836317715,1017.8575425694403
8.5,2.0,168.04364602350202,1021.5966784020658
8.5,2.5,171.5863222298671,1023.6587600117922
8.5,3.0,174.38369174838277,1024.696913289386
8.5,3.5,176.5385488004349,1025.1046312527465
8.5,4.0,178.1456155556197,1025.1207122726025
8.5,4.5,179.2894189907355,1024.8915069955335
8.5,5.0,180.04360108811517,1024.5077999359132
8.5,5.5,180.47125004696827,1024.0267119395685
8.5,6.0,180.6258252420969,1023.4847442381515
8.5,6.5,180.5523355655393,1022.9055978126887
8.5,7.0,180.2885533427079,1022.304896753092
8.5,7.5,179.8661467276668,1021.693079921017
8.5,8.0,179.31167988992544,1021.077193182497
8.5,8.5,178.64746853096025,1020.4620226246027
8.5,9.0,177.89229775775425,1019.8508205277901
8.5,9.5,177.06201773763564,1019.2457807077495
8.5,10.0,176.17003493958893,1018.6483558645588
8.5,10.5,175.227716173899,1018.05947123246
8.5,11.0,174.24472077391925,1017.4796741676854
8.5,11.5,173.229274012194,1016.9092416246182
8.5,12.0,172.18839264084937,1016.3482545200333
8.5,12.5,171.12807147775862,1015.7966518368802
8.5,13.0,170.05343828268434,1015.2542726847033
8.5,13.5,168.96888277726802,1014.7208847164018
8.5,14.0,167.87816452927342,1014.196206656064
8.5,14.5,166.78450350655825,1013.679927403765
8.5,15.0,165.69065637192054,1013.1717175961189
8.5,15.5,164.59898100226283,1012.6712396507236
8.5,16.0,163.51149124558037,1012.1781558521421
8.5,16.5,162.42990355334612,1011.6921321603103
8.5,17.0,161.3556768246729,1011.2128447321394
8.5,17.5,160.29004655682556,1010.7399815379226
8.5,18.0,159.23405420198173,1010.2732443066571
8.5,18.5,158.1885724729514,1009.8123500995698
8.5,19.0,157.15432721321594,1009.3570325892852
8.5,19.5,156.1319163431138,1008.9070415768449
8.5,20.0,155.12182630952077,1008.4621433888748
9.0,0.5,148.0136457939646,1003.3474422469977
9.0,1.0,153.91855549468642,1013.9477581298415
9.0,1.5,159.0807622504563,1020.5064588648428
9.0,2.0,163.3929662289171,1024.3788033101807
9.0,2.5,166.9259616162621,1026.5789490329798
9.0,3.0,169.76891837218818,1027.7387272628696
9.0,3.5,172.00984398567428,1028.2474019413578
9.0,4.0,173.731196119713,1028.3460369151069
9.0,4.5,175.0078249452079,1028.1850370604075
9.0,5.0,175.9060433128562,1027.8591023374065
9.0,5.5,176.48355666470493,1027.4285099545739
9.0,6.0,176.78996320819195,1026.932095269765
9.0,6.5,176.86755646526433,1026.3952023190297
9.0,7.0,176.75223610895677,1025.834578643457
9.0,7.5,176.47440844586922,1025.2614163699811
9.0,8.0,176.05981454956546,1024.6832627505173
9.0,8.5,175.5302604162952,1024.1052346682711
9.0,9.0,174.90424440855875,1023.5308043328874
9.0,9.5,174.19748799329508,1022.9623113558226
9.0,10.0,173.4233804522572,1022.4013065575809
9.0,10.5,172.59334954884255,1021.8487840461826
9.0,11.0,171.71716972885392,1021.3053383951419
9.0,11.5,170.8032182601434,1020.7712782886953
9.0,12.0,169.85868829243014,1020.246707094715
9.0,12.5,168.88976640492166,1019.7315791578658
9.0,13.0,167.90178092460022,1019.2257423004664
9.0,13.5,166.89932618473674,1018.7289698427362
9.0,14.0,165.88636695518377,1018.2409818779128
9.0,14.5,164.86632649918303,1017.7614641463991
9.0,15.0,163.84216107497463,1017.2900811076194
9.0,15.5,162.8164231823715,1016.8264866259849
9.0,16.0,161.791315434223,1016.3703308293593
9.0,16.5,160.76873659238566,1015.921266199303
9.0,17.0,159.75032103230652,1015.478953166795
9.0,17.5,158.7374726771132,1015.0430615140995
9.0,18.0,157.73139426097578,1014.613273610501
9.0,18.5,156.73311263423085,1014.189286066474
9.0,19.0,155.7435007027183,1013.7708110056451
9.0,19.5,154.76329649566122,1013.357576459995
9.0,20.0,153.79311977598758,1012.9493262589723
9.5,0.5,144.3380659099498,1005.8588796067423
9.5,1.0,149.96577809985797,1016.2722867089387
9.5,1.5,154.95848153414445,1022.8777646314916
9.5,2.0,159.1834902557476,1026.8684653378268
9.5,2.5,162.69385271611657,1029.1966768684108
9.5,3.0,165.5645528555088,1030.4718358677924
9.5,3.5,167.87122289970853,1031.0773389904232
9.5,4.0,169.68578509440778,1031.2551943442056
9.5,4.5,171.07452394726812,1031.1590468276627
9.5,5.0,172.0970658886824,1030.8871145775256
9.5,5.5,172.80605876499294,1030.5027023272532
9.5,6.0,173.24736599879833,1030.0469964750628
9.5,6.5,173.46057575122006,1029.5470652587699
9.5,7.0,173.47966158929722,1029.0208763259097
9.5,7.5,173.33368322203927,1028.4804688961285
9.5,8.0,173.04746127101907,1027.9339682739696
9.5,8.5,172.64219243613775,1027.3868850011845
9.5,9.0,172.13599193102732,1026.842956534122
9.5,9.5,171.54436187510373,1026.3047037071144
9.5,10.0,170.88059045505176,1025.7738008388978
9.5,10.5,170.15608935339498,1025.2513262004834
9.5,11.0,169.38067768001858,1024.737935534829
9.5,11.5,168.5628203614522,1024.2339800514487
9.5,12.0,167.70982818847156,1023.739592236513
9.5,12.5,166.82802580111047,1023.2547474870804
9.5,13.0,165.9228929629142,1022.7793088417963
9.5,13.5,164.99918362089886,1022.3130583829361
9.5,14.0,164.06102649519465,1021.8557226084306
9.5,14.5,163.112010298891,1021.4069895086187
9.5,15.0,162.1552561480841,1020.9665231292842
9.5,15.5,161.19347927317835,1020.5339729879121
9.5,16.0,160.22904177225897,1020.1089832407254
9.5,16.5,159.2639978433218,1019.6911985943049
9.5,17.0,158.30013268306607,1019.2802677126161
9.5,17.5,157.33899603605127,1018.8758480511441
9.5,18.0,156.38193121108674,1018.4776081327375
9.5,18.5,155.4301002449181,1018.0852293926691
9.5,19.0,154.48450578099408,1017.6984066451291
9.5,19.5,153.54601013876473,1017.3168498963694
9.5,20.0,152.61535197286673,1016.9402845600489
10.0,0.5,141.02730006361975,1008.1378994683193
10.0,1.0,146.39779760434965,1018.3595288352558
10.0,1.5,151.22751575377197,1024.9964442201833
10.0,2.0,155.36247415474026,1029.092310186833
10.0,2.5,158.84050743487546,1031.5395561126857
10.0,3.0,161.7247326280251,1032.9245586256477
10.0,3.5,164.08038522173555,1033.6235253722052
10.0,4.0,165.970348437249,1033.8782259648933
10.0,4.5,167.45336129725703,1033.844738133019
10.0,5.0,168.58299723778953,1033.6243514565158
10.0,5.5,169.40720126092745,1033.2832069548274
10.0,6.0,169.9682717818911,1032.8648040232176
10.0,6.5,170.3031462082796,1032.3979748823954
10.0,7.0,170.44385903798982,1031.9019824225365
10.0,7.5,170.41807344719683,1031.3897901769142
10.0,8.0,170.24962150748746,1030.870175528007
10.0,8.5,169.95901547366375,1030.3491018063974
10.0,9.0,169.56391149907475,1029.83062180728
10.0,9.5,169.07951904054732,1029.3174737615138
10.0,10.0,168.5189561013342,1028.811483496497
10.0,10.5,167.89355406248572,1028.3138353243824
10.0,11.0,167.2131174421476,1027.8252590249201
10.0,11.5,166.4861443499711,1027.3461604641916
10.0,12.0,165.7200132076733,1026.87671136478
10.0,12.5,164.9211408107506,1026.4169151250567
10.0,13.0,164.09511619719186,1025.9666547457184
10.0,13.5,163.24681416876743,1025.5257276048721
10.0,14.0,162.3804917305893,1025.0938696708183
10.0,14.5,161.49987019748852,1024.6707760923678
10.0,15.0,160.60820526755606,1024.2561142872592
10.0,15.5,159.70834698176506,1023.8495354320456
10.0,16.0,158.8027911677996,1023.4506815626538
10.0,16.5,157.8937236984933,1023.0591935457135
10.0,17.0,156.98305867291276,1022.6747147335494
10.0,17.5,156.07247144396416,1022.2968947933637
10.0,18.0,155.1634272640931,1021.9253924572591
10.0,18.5,154.25720619472776,1021.5598781419326
10.0,19.0,153.3549248209675,1021.2000350230094
10.0,19.5,152.45755522678755,1020.8455593478734
10.0,20.0,151.56594161452676,1020.4961620910158
10.5,0.5,138.03550300572277,1010.2041650892895
10.5,1.0,143.16692454870153,1020.2312341856974
10.5,1.5,147.84036532731423,1026.8863752341097
10.5,2.0,151.8840333646402,1031.075579487935
10.5,2.5,155.32254542501872,1033.6335743195623
10.5,3.0,158.20897717794298,1035.1233496712678
10.5,3.5,160.5997854492833,1035.9128829162073
10.5,4.0,162.55009682458683,1036.242667355881
10.5,4.5,164.11202503922496,1036.2704444564754
10.5,5.0,165.33369622001726,1036.1001004209763
10.5,5.5,166.25871820744965,1035.8003742413396
10.5,6.0,166.9260220688028,1035.4169927055407
10.5,6.5,167.36998177282368,1034.9805564658598
10.5,7.0,167.62071142590395,1034.5116686136998
10.5,7.5,167.70445595544874,1034.0242810585748
10.5,8.0,167.6440150232778,1033.5278848985188
10.5,8.5,167.45916178911438,1033.0289543642155
10.5,9.0,167.16703472059547,1032.5319030636456
10.5,9.5,166.78249193800588,1032.0397262175898
10.5,10.0,166.3184246779615,1031.554430600706
10.5,10.5,165.7860305882518,1031.0773289597685
10.5,11.0,165.1950497429928,1030.6092437256361
10.5,11.5,164.55396723267438,1030.1506468042928
10.5,12.0,163.87018643697428,1029.7017591036342
10.5,12.5,163.15017694978695,1029.2626209087273
10.5,13.0,162.3996007931035,1028.8331417498216
10.5,13.5,161.6234201458732,1028.4131382396984
10.5,14.0,160.8259893915788,1028.0023619323883
10.5,14.5,160.01113388856325,1027.6005185986692
10.5,15.0,159.18221750625196,1027.2072829787417
10.5,15.5,158.3422006537841,1026.822311284714
10.5,16.0,157.49369025486868,1026.4452483822154
10.5,16.5,156.6389828906988,1026.075735085888
10.5,17.0,155.78010213699133,1025.7134130304278
10.5,17.5,154.9188309569197,1025.3579284530836
10.5,18.0,154.05673987424646,1025.0089353188337
10.5,18.5,153.19521153619567,1024.6660968208635
10.5,19.0,152.33546217985196,1024.3290877118466
10.5,19.5,151.47856043598256,1023.9975953155259
10.5,20.0,150.62544383749045,1023.6713203522511
11.0,0.5,135.323353295515,1012.0766657450225
11.0,1.0,140.23218825799512,1021.9080257599059
11.0,1.5,144.75605189040297,1028.5699479094358
11.0,2.0,148.708346637825,1032.8418035159143
11.0,2.5,152.1020757266208,1035.5028557739254
11.0,3.0,154.98171885843428,1037.0926414666392
11.0,3.5,157.39627573358516,1037.9701077575035
11.0,4.0,159.39420770549222,1038.3735802448127
11.0,4.5,161.02182244359233,1038.461746958913
11.0,5.0,162.32236548774313,1038.3406126819884
11.0,5.5,163.33547070602737,1038.0812413358176
11.0,6.0,164.09691528841438,1037.7314641837222
11.0,6.5,164.6386201010745,1037.3236187599327
11.0,7.0,164.98882178056954,1036.879669531812
11.0,7.5,165.17234794026274,1036.4146000417322
11.0,8.0,165.21094198287116,1035.9386672260798
11.0,8.5,165.12360053755395,1035.4589057921492
11.0,9.0,164.9269004165684,1034.9801362316723
11.0,9.5,164.63530219667447,1034.5056465461087
11.0,10.0,164.26142442134358,1034.0376548991737
11.0,10.5,163.81628675547762,1033.5776269739556
11.0,11.0,163.30952296231771,1033.1264959105754
11.0,11.5,162.74956592088134,1032.6848144250216
11.0,12.0,162.1438075027461,1032.2528631245766
11.0,12.5,161.49873627987873,1031.830727034007
11.0,13.0,160.82005593641497,1031.4183501646744
11.0,13.5,160.11278702988454,1031.015574959449
11.0,14.0,159.38135446586,1030.62217169507
11.0,14.5,158.62966275760132,1030.23786136752
11.0,15.0,157.8611608625483,1029.862330069071
11.0,15.5,157.07889813207683,1029.495241971582
11.0,16.0,156.2855726843055,1029.136248031973
11.0,16.5,155.4835733124072,1028.784993147328
11.0,17.0,154.6750158712193,1028.441120662047
11.0,17.5,153.86177494031529,1028.1042767514216
11.0,18.0,153.04551143911635,1027.774113497423
11.0,18.5,152.22769676610767,1027.450291200633
11.0,19.0,151.40963394702396,1027.1324803572168
11.0,19.5,150.5924762034857,1026.8203623481597
11.0,20.0,149.77724329185597,1026.513630437715
11.5,0.5,132.8570978394352,1013.7733437095111
11.5,1.0,137.55836284917766,1023.4091295416135
11.5,1.5,141.93921759998778,1030.0678712877443
11.5,2.0,145.80087981636635,1034.4126619373806
11.5,2.5,149.1460548411973,1037.1695701439928
11.5,3.0,152.01177904917512,1038.8548110926358
11.5,3.5,154.44067453505477,1039.8177062404359
11.5,4.0,156.47546185976236,1040.293660363854
11.5,4.5,158.15736485785357,1040.4416551547051
11.5,5.0,159.52527026154175,1040.369345488466
11.5,5.5,160.61518935915242,1040.1498288411528
11.5,6.0,161.45996552924322,1039.8328870989667
11.5,6.5,162.08919208243216,1039.4525348035224
11.5,7.0,162.52928918466517,1039.0320931415356
11.5,7.5,162.8036859949339,1038.5876038904676
11.5,8.0,162.9330622119565,1038.1301289892344
11.5,8.5,162.93561492622499,1037.6673046931871
11.5,9.0,162.82732777492708,1037.2043987350412
11.5,9.5,162.62222825452181,1036.745026990216
11.5,10.0,162.33262543900904,1036.2916486986928
11.5,10.5,161.96932464736972,1035.8459066093267
11.5,11.0,161.54181831409306,1035.408863652692
11.5,11.5,161.05845391349732,1034.981168644281
11.5,12.0,160.52658064302236,1034.5631738687566
11.5,12.5,159.9526769521537,1034.1550181794978
11.5,13.0,159.3424610974461,1033.7566866729555
11.5,13.5,158.7009868328024,1033.3680540626733
11.5,14.0,158.03272618616904,1032.9889153410566
11.5,14.5,157.34164107762842,1032.6190098977186
11.5,15.0,156.6312453283806,1032.2580387372645
11.5,15.5,155.90465841157717,1031.905678094853
11.5,16.0,155.1646521128009,1031.5615874903922
11.5,16.5,154.41369110378773,1031.2254182568904
11.5,17.0,153.65396828857268,1030.8968185605934
11.5,17.5,152.88743565585233,1030.5754381044203
11.5,18.0,152.11583126345454,1030.2609300757617
11.5,18.5,151.34070288851797,1029.9529546789743
11.5,19.0,150.56342879837095,1029.6511808557739
11.5,19.5,149.7852360303212,1029.3552873791434
11.5,20.0,149.00721651192325,1029.0649639983512
12.0,0.5,130.60771775272937,1015.3108969671164
12.0,1.0,135.1151140236679,1024.752250528948
12.0,1.5,139.35932050264452,1031.39911129653
12.0,2.0,143.13167096592602,1035.8079588490991
12.0,2.5,146.42567358378804,1038.6539394945905
12.0,3.0,149.27184833372965,1040.43022719406
12.0,3.5,151.70732274734036,1041.4760910095006
12.0,4.0,153.76985717948784,1042.0233899886537
12.0,4.5,155.49622371100767,1042.2308151536224
12.0,5.0,156.921424813932,1042.207223381189
12.0,5.5,158.0781826778846,1042.0274477134963
12.0,6.0,158.99662665888036,1041.7430455473595
12.0,6.5,159.70415705453723,1041.3896239439587
12.0,7.0,160.22545152985606,1040.9918351697565
12.0,7.5,160.58257356399633,1040.5667871610008
12.0,8.0,160.79514501479946,1040.1263729578684
12.0,8.5,160.88055245680295,1039.678864806025
12.0,9.0,160.8541653985419,1039.2300100808734
12.0,9.5,160.7295518733798,1038.7837853414242
12.0,10.0,160.51868260593773,1038.3429185711839
12.0,10.5,160.23211902840012,1037.9092528536298
12.0,11.0,159.87918315300502,1037.4840002783017
12.0,11.5,159.46810903762636,1037.0679216066276
12.0,12.0,159.00617660735557,1036.6614531830662
12.0,12.5,158.49982914750044,1036.264797878467
12.0,13.0,157.95477603048215,1035.8779890546964
12.0,13.5,157.37608229747116,1035.500939355383
12.0,14.0,156.7682466635716,1035.1334744064677
12.0,14.5,156.13526940389963,1034.7753564212398
12.0,15.0,155.48071143916096,1034.426305221913
12.0,15.5,154.80774579290878,1034.0860110502078
12.0,16.0,154.11920244991242,1033.7541457177222
12.0,16.5,153.4176075121174,1033.4303696814213
12.0,17.0,152.70521742836172,1033.1143384724858
12.0,17.5,151.9840489672007,1032.8057067064806
12.0,18.0,151.25590550861176,1032.5041320997632
12.0,18.5,150.52240014910845,1032.209277343446
12.0,19.0,149.78497604471676,1031.92081238943
12.0,19.5,149.04492435608765,1031.6384158502515
12.0,20.0,148.30340010850028,1031.3617760052443
12.5,0.5,128.55021189756923,1016.7046933624798
12.5,1.0,132.87626450635915,1025.9535469017014
12.5,1.5,136.98993216876127,1032.5809086228346
12.5,2.0,140.67469311150344,1037.0456706987884
12.5,2.5,143.91579709490128,1039.9743092293893
12.5,3.0,146.73800025092567,1041.8373458065012
12.5,3.5,149.17365960827527,1042.9637126585956
12.5,4.0,151.2562332493901,1043.5812098869
12.5,4.5,153.0185916823091,1043.847724559312
12.5,5.0,154.4922806546706,1043.8728967153454
12.5,5.5,155.70704512902836,1043.7329973248643
12.5,6.0,156.6905149767856,1043.4811716635627
12.5,6.5,157.46803615559057,1043.1545155807462
12.5,7.0,158.06262658028598,1042.778967948438
12.5,7.5,158.495027350193,1042.3726953090277
12.5,8.0,158.78381898961626,1041.948434947132
12.5,8.5,158.94557653363012,1041.5151192251253
12.5,9.0,158.99504334402891,1041.0790036965575
12.5,9.5,158.9453094601753,1040.6444526381026
12.5,10.0,158.80798520983745,1040.2144881076686
12.5,10.5,158.59336452808375,1039.7911757869238
12.5,11.0,158.31057507045097,1039.3758958367328
12.5,11.5,157.9677139774473,1038.9695366234057
12.5,12.0,157.5719692741579,1038.5726313234095
12.5,12.5,157.12972756078082,1038.1854562215829
12.5,13.0,156.64666901388478,1037.808102524264
12.5,13.5,156.1278508810101,1037.4405267571763
12.5,14.0,155.5777806879625,1037.0825889347864
12.5,14.5,155.00048033978703,1036.7340804270914
12.5,15.0,154.39954221665465,1036.394742900261
12.5,15.5,153.77817826643692,1036.0642843906082
12.5,16.0,153.1392629900551,1035.7423908535318
12.5,16.5,152.48537111180434,1035.4287347646355
12.5,17.0,151.81881062925598,1035.1229808099376
12.5,17.5,151.14165184824492,1034.8247913380917
12.5,18.0,150.45575292866454,1034.5338300929552
12.5,18.5,149.76278239630275,1034.2497644603388
12.5,19.0,149.06423901425137,1033.972267637272
12.5,19.5,148.36146935378397,1033.7010202924141
12.5,20.0,147.65568335817704,1033.435711754814
13.0,0.5,126.66298765084191,1017.9687666086542
13.0,1.0,130.81916832869953,1027.0276683384254
13.0,1.5,134.80813324695748,1033.6288504682204
13.0,2.0,138.40729726097217,1038.1420387383816
13.0,2.5,141.59446677762318,1041.1472539566478
13.0,3.0,144.38925154265226,1043.0928357603464
13.0,3.5,146.81983373716986,1044.2972071014444
13.0,4.0,148.91592331283155,1044.983699231808
13.0,4.5,150.70696619561457,1045.308946643044
13.0,5.0,152.22143378101381,1045.3829889014396
13.0,5.5,153.48638216131826,1045.2832448643687
13.0,6.0,154.5271475510269,1045.064253681904
13.0,6.5,155.36716063782515,1044.764483382021
13.0,7.0,156.02786772277926,1044.4110988010066
13.0,7.5,156.52873850534877,1044.0233029550081
13.0,8.0,156.88733704044176,1043.614679363515
13.0,8.5,157.11943394774005,1043.1948354440287
13.0,9.0,157.23914193600953,1042.7705560347104
13.0,9.5,157.25906123835642,1042.3466163504038
13.0,10.0,157.19042565249498,1041.9263552836092
13.0,10.5,157.04324317605142,1041.5120809171274
13.0,11.0,156.82642768753195,1041.1053595507688
13.0,11.5,156.5479198609819,1040.7072219835852
13.0,12.0,156.21479667069332,1040.3183110220339
13.0,12.5,155.8333695891471,1039.9389872548995
13.0,13.0,155.40927202945116,1039.569407525525
13.0,13.5,154.9475368274023,1039.209579233745
13.0,14.0,154.4526646673486,1038.8594031813582
13.0,14.5,153.92868437935482,1038.5187023316228
13.0,15.0,153.37920600659746,1038.187245134844
13.0,15.5,152.80746748411528,1037.8647606849138
13.0,16.0,152.21637569783076,1037.5509519053815
13.0,16.5,151.6085426155629,1037.2455052274454
13.0,17.0,150.986317105297,1036.948096794945
13.0,17.5,150.35181298356864,1036.6583991274276
13.0,18.0,149.70693377019109,1036.3760832134747
13.0,18.5,149.05339456540344,1036.1008224949871
13.0,19.0,148.39274141195648,1035.8322957114544
13.0,19.5,147.72636845741675,1035.5701876147755
13.0,20.0,147.05553319059226,1035.3141901932083
13.5,0.5,124.92734598563054,1019.1158558983906
13.5,1.0,128.92418123409558,1027.9878315135409
13.5,1.5,132.79399781916268,1034.5569735995314
13.5,2.0,136.30973154663852,1039.111686071216
13.5,2.5,139.44246452337964,1042.1877053004237
13.5,3.0,142.20717255938203,1044.2117157069033
13.5,3.5,144.62835501353146,1045.4915511092765
13.5,4.0,146.73244048979353,1046.245750057553
13.5,4.5,148.54586270697826,1046.6293114793614
13.5,5.0,150.09435875103253,1046.752323762034
13.5,5.5,151.40256007603216,1046.6930797939021
13.5,6.0,152.49370408644344,1046.5073161193593
13.5,6.5,153.3894428707283,1046.2347468941832
13.5,7.0,154.10974192505006,1045.9036904803327
13.5,7.5,154.67285584139708,1045.5343529094735
13.5,8.0,155.09536347098384,1045.141154963793
13.5,8.5,155.3922447193012,1044.7343847073007
13.5,9.0,155.57698339889478,1044.321371069969
13.5,9.5,155.66168384761167,1043.9073184541608
13.5,10.0,155.65719231136495,1043.4959013950368
13.5,10.5,155.57321692082473,1043.089688874064
13.5,11.0,155.41844231847872,1042.6904500688152
13.5,11.5,155.20063664093198,1042.2993724444905
13.5,12.0,154.92674972361155,1041.917220365599
13.5,12.5,154.6030021786919,1041.544449439103
13.5,13.0,154.2349655003809,1041.181290313455
13.5,13.5,153.82763365533015,1040.8278086343787
13.5,14.0,153.38548678191898,1040.483951240793
13.5,14.5,152.91254769625544,1040.1495780185342
13.5,15.0,152.4124319176603,1039.8244866762711
13.5,15.5,151.8883919049073,1039.5084312143258
13.5,16.0,151.3433561520918,1039.2011348257092
13.5,16.5,150.7799637399628,1038.9022997684833
13.5,17.0,150.2005948815378,1038.6116161527248
13.5,17.5,149.60739794395968,1038.3287672986887
